"initial_alias","converted_alias","name","description","namespace"
"85407","ENSG00000140807","NKD1","NKD inhibitor of WNT signaling pathway 1 [Source:HGNC Symbol;Acc:HGNC:17045]","ENTREZGENE_ACC"
"124460","ENSG00000167208","SNX20","sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390]","ENTREZGENE_ACC"
"101927272","None","None","None",""
"64127","ENSG00000167207","NOD2","nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331]","ENTREZGENE_ACC"
"102724907","ENSG00000261644","CYLD-AS1","CYLD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55352]","ENTREZGENE_ACC"
"1540","ENSG00000083799","CYLD","CYLD lysine 63 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:2584]","ENTREZGENE_ACC"
"100422972","ENSG00000264947","MIR3181","microRNA 3181 [Source:HGNC Symbol;Acc:HGNC:38378]","ENTREZGENE_ACC"
"105371251","ENSG00000260616","None","novel transcript, antisense to CYLD","ENTREZGENE_ACC"
"105371252","ENSG00000261703","LINC02168","long intergenic non-protein coding RNA 2168 [Source:HGNC Symbol;Acc:HGNC:53030]","ENTREZGENE_ACC"
"112267895","None","None","None",""
"102724940","ENSG00000261241","LINC02128","long intergenic non-protein coding RNA 2128 [Source:HGNC Symbol;Acc:HGNC:52986]","ENTREZGENE_ACC"
"101927334","None","None","None",""
"107984903","None","None","None",""
"107984887","None","None","None",""
"105371253","None","None","None",""
"6299","ENSG00000103449","SALL1","spalt like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10524]","ENTREZGENE_ACC"
"107984886","None","None","None",""
"105371256","None","None","None",""
"102723323","ENSG00000260850","None","novel transcript","ENTREZGENE_ACC"
"107984892","None","None","None",""
"105371257","None","None","None",""
"101927364","None","None","None",""
"105371259","None","None","None",""
"388276","None","None","None",""
"100505619","ENSG00000260268","LINC00919","long intergenic non-protein coding RNA 919 [Source:HGNC Symbol;Acc:HGNC:48610]","ENTREZGENE_ACC"
"102467079","ENSG00000261749","LINC02180","long intergenic non-protein coding RNA 2180 [Source:HGNC Symbol;Acc:HGNC:53042]","ENTREZGENE_ACC"
"105371261","None","None","None",""
"283854","ENSG00000260887","CASC22","cancer susceptibility 22 [Source:HGNC Symbol;Acc:HGNC:50627]","ENTREZGENE_ACC"
"107983961","ENSG00000260887","CASC22","cancer susceptibility 22 [Source:HGNC Symbol;Acc:HGNC:50627]","ENTREZGENE_ACC"
"107984901","None","None","None",""
"105371262","None","None","None",""
"27324","ENSG00000103460","TOX3","TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]","ENTREZGENE_ACC"
"643714","ENSG00000249231","CASC16","cancer susceptibility 16 [Source:HGNC Symbol;Acc:HGNC:48608]","ENTREZGENE_ACC"
"105371265","None","None","None",""
"105371264","ENSG00000260963","LINC03064","long intergenic non-protein coding RNA 3064 [Source:HGNC Symbol;Acc:HGNC:56372]","ENTREZGENE_ACC"
"105371267","ENSG00000277639","CHD9NB","CHD9 neighbor [Source:HGNC Symbol;Acc:HGNC:53436]","ENTREZGENE_ACC"
"80205","ENSG00000177200","CHD9","chromodomain helicase DNA binding protein 9 [Source:HGNC Symbol;Acc:HGNC:25701]","ENTREZGENE_ACC"
"643802","ENSG00000291103","MPHOSPH10P1","MPHOSPH10 pseudogene 1 [Source:NCBI gene (formerly Entrezgene);Acc:643802]","ENTREZGENE_ACC"
"102723373","None","None","None",""
"5934","ENSG00000103479","RBL2","RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]","ENTREZGENE_ACC"
"64400","ENSG00000166971","AKTIP","AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]","ENTREZGENE_ACC"
"105371268","None","None","None",""
"105371269","None","None","None",""
"23322","ENSG00000103494","RPGRIP1L","RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]","ENTREZGENE_ACC"
"79068","ENSG00000140718","FTO","FTO alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:24678]","ENTREZGENE_ACC"
"100505692","None","None","None",""
"105371271","None","None","None",""
"100996338","None","None","None",""
"79191","ENSG00000177508","IRX3","iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]","ENTREZGENE_ACC"
"100996345","None","None","None",""
"105371272","ENSG00000287885","None","novel transcript","ENTREZGENE_ACC"
"105371273","None","None","None",""
"105371274","None","None","None",""
"101927480","ENSG00000245694","CRNDE","colorectal neoplasia differentially expressed [Source:HGNC Symbol;Acc:HGNC:37078]","ENTREZGENE_ACC"
"105371275","None","None","None",""
"105371276","None","None","None",""
"643911","None","None","None",""
"10265","ENSG00000176842","IRX5","iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]","ENTREZGENE_ACC"
"105371277","None","None","None",""
"105371278","None","None","None",""
"79190","ENSG00000159387","IRX6","iroquois homeobox 6 [Source:HGNC Symbol;Acc:HGNC:14675]","ENTREZGENE_ACC"
"105371279","None","None","None",""
"107984884","None","None","None",""
"4313","ENSG00000087245","MMP2","matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]","ENTREZGENE_ACC"
"54947","ENSG00000087253","LPCAT2","lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]","ENTREZGENE_ACC"
"84290","ENSG00000256812","CAPNS2","calpain small subunit 2 [Source:HGNC Symbol;Acc:HGNC:16371]","ENTREZGENE_ACC"
"6530","ENSG00000103546","SLC6A2","solute carrier family 6 member 2 [Source:HGNC Symbol;Acc:HGNC:11048]","ENTREZGENE_ACC"
"105371280","None","None","None",""
"390732","None","None","None",""
"51716","ENSG00000291109","CES1P1","carboxylesterase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18546]","ENTREZGENE_ACC"
"1066","ENSG00000198848","CES1","carboxylesterase 1 [Source:HGNC Symbol;Acc:HGNC:1863]","ENTREZGENE_ACC"
"221223","ENSG00000159398","CES5A","carboxylesterase 5A [Source:HGNC Symbol;Acc:HGNC:26459]","ENTREZGENE_ACC"
"107984815","None","None","None",""
"105371281","None","None","None",""
"283856","ENSG00000246379","GNAO1-DT","GNAO1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27543]","ENTREZGENE_ACC"
"102725116","None","None","None",""
"2775","ENSG00000087258","GNAO1","G protein subunit alpha o1 [Source:HGNC Symbol;Acc:HGNC:4389]","ENTREZGENE_ACC"
"26077","ENSG00000261439","GNAO1-AS1","GNAO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24498]","ENTREZGENE_ACC"
"100500891","ENSG00000265281","MIR3935","microRNA 3935 [Source:HGNC Symbol;Acc:HGNC:38918]","ENTREZGENE_ACC"
"267","ENSG00000159461","AMFR","autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]","ENTREZGENE_ACC"
"11051","ENSG00000167005","NUDT21","nudix hydrolase 21 [Source:HGNC Symbol;Acc:HGNC:13870]","ENTREZGENE_ACC"
"55239","ENSG00000087263","OGFOD1","2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585]","ENTREZGENE_ACC"
"583","ENSG00000125124","BBS2","Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967]","ENTREZGENE_ACC"
"105371283","None","None","None",""
"84560","ENSG00000102891","MT4","metallothionein 4 [Source:HGNC Symbol;Acc:HGNC:18705]","ENTREZGENE_ACC"
"4504","ENSG00000087250","MT3","metallothionein 3 [Source:HGNC Symbol;Acc:HGNC:7408]","ENTREZGENE_ACC"
"4502","ENSG00000125148","MT2A","metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]","ENTREZGENE_ACC"
"4500","None","None","None",""
"4493","ENSG00000169715","MT1E","metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]","ENTREZGENE_ACC"
"4499","ENSG00000205364","MT1M","metallothionein 1M [Source:HGNC Symbol;Acc:HGNC:14296]","ENTREZGENE_ACC"
"4498","ENSG00000290662","MT1JP","metallothionein 1J, pseudogene [Source:HGNC Symbol;Acc:HGNC:7402]","ENTREZGENE_ACC"
"4489","ENSG00000205362","MT1A","metallothionein 1A [Source:HGNC Symbol;Acc:HGNC:7393]","ENTREZGENE_ACC"
"326343","None","None","None",""
"4490","ENSG00000169688","MT1B","metallothionein 1B [Source:HGNC Symbol;Acc:HGNC:7394]","ENTREZGENE_ACC"
"4494","ENSG00000198417","MT1F","metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]","ENTREZGENE_ACC"
"101927536","None","None","None",""
"4495","ENSG00000125144","MT1G","metallothionein 1G [Source:HGNC Symbol;Acc:HGNC:7399]","ENTREZGENE_ACC"
"4496","ENSG00000205358","MT1H","metallothionein 1H [Source:HGNC Symbol;Acc:HGNC:7400]","ENTREZGENE_ACC"
"644314","None","None","None",""
"4501","ENSG00000187193","MT1X","metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]","ENTREZGENE_ACC"
"105371286","ENSG00000261302","NUP93-DT","NUP93 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55370]","ENTREZGENE_ACC"
"105371287","None","None","None",""
"9688","ENSG00000102900","NUP93","nucleoporin 93 [Source:HGNC Symbol;Acc:HGNC:28958]","ENTREZGENE_ACC"
"406930","ENSG00000207649","MIR138-2","microRNA 138-2 [Source:HGNC Symbol;Acc:HGNC:31525]","ENTREZGENE_ACC"
"6559","ENSG00000070915","SLC12A3","solute carrier family 12 member 3 [Source:HGNC Symbol;Acc:HGNC:10912]","ENTREZGENE_ACC"
"102466752","ENSG00000283471","MIR6863","microRNA 6863 [Source:HGNC Symbol;Acc:HGNC:49942]","ENTREZGENE_ACC"
"9709","ENSG00000051108","HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]","ENTREZGENE_ACC"
"1071","ENSG00000087237","CETP","cholesteryl ester transfer protein [Source:HGNC Symbol;Acc:HGNC:1869]","ENTREZGENE_ACC"
"84166","ENSG00000140853","NLRC5","NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]","ENTREZGENE_ACC"
"221184","ENSG00000140848","CPNE2","copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]","ENTREZGENE_ACC"
"105371289","None","None","None",""
"80011","ENSG00000172775","PSME3IP1","proteasome activator subunit 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29856]","ENTREZGENE_ACC"
"89970","ENSG00000159579","RSPRY1","ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420]","ENTREZGENE_ACC"
"23568","ENSG00000102931","ARL2BP","ADP ribosylation factor like GTPase 2 binding protein [Source:HGNC Symbol;Acc:HGNC:17146]","ENTREZGENE_ACC"
"51090","ENSG00000102934","PLLP","plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]","ENTREZGENE_ACC"
"100189130","None","None","None",""
"100189089","None","None","None",""
"6367","ENSG00000102962","CCL22","C-C motif chemokine ligand 22 [Source:HGNC Symbol;Acc:HGNC:10621]","ENTREZGENE_ACC"
"6376","ENSG00000006210","CX3CL1","C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]","ENTREZGENE_ACC"
"6361","ENSG00000102970","CCL17","C-C motif chemokine ligand 17 [Source:HGNC Symbol;Acc:HGNC:10615]","ENTREZGENE_ACC"
"57019","ENSG00000005194","CIAPIN1","cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]","ENTREZGENE_ACC"
"57017","ENSG00000088682","COQ9","coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302]","ENTREZGENE_ACC"
"5432","ENSG00000102978","POLR2C","RNA polymerase II subunit C [Source:HGNC Symbol;Acc:HGNC:9189]","ENTREZGENE_ACC"
"55715","ENSG00000125170","DOK4","docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]","ENTREZGENE_ACC"
"92922","ENSG00000135736","CCDC102A","coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]","ENTREZGENE_ACC"
"221188","ENSG00000159618","ADGRG5","adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010]","ENTREZGENE_ACC"
"105371291","None","None","None",""
"107984889","None","None","None",""
"9289","ENSG00000205336","ADGRG1","adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512]","ENTREZGENE_ACC"
"222487","ENSG00000182885","ADGRG3","adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728]","ENTREZGENE_ACC"
"84229","ENSG00000159625","DRC7","dynein regulatory complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:25289]","ENTREZGENE_ACC"
"107984852","None","None","None",""
"10300","ENSG00000140854","KATNB1","katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]","ENTREZGENE_ACC"
"3801","ENSG00000140859","KIFC3","kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326]","ENTREZGENE_ACC"
"102465463","ENSG00000274816","MIR6772","microRNA 6772 [Source:HGNC Symbol;Acc:HGNC:50064]","ENTREZGENE_ACC"
"388282","ENSG00000187185","None","novel transcript","ENTREZGENE_ACC"
"1258","ENSG00000070729","CNGB1","cyclic nucleotide gated channel subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]","ENTREZGENE_ACC"
"374739","ENSG00000159648","SPMIP8","sperm microtubule inner protein 8 [Source:HGNC Symbol;Acc:HGNC:33745]","ENTREZGENE_ACC"
"57567","ENSG00000166188","ZNF319","zinc finger protein 319 [Source:HGNC Symbol;Acc:HGNC:13644]","ENTREZGENE_ACC"
"79650","ENSG00000103005","USB1","U6 snRNA biogenesis phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:25792]","ENTREZGENE_ACC"
"4324","ENSG00000102996","MMP15","matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]","ENTREZGENE_ACC"
"29105","ENSG00000070761","CFAP20","cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523]","ENTREZGENE_ACC"
"101927556","None","None","None",""
"1459","ENSG00000070770","CSNK2A2","casein kinase 2 alpha 2 [Source:HGNC Symbol;Acc:HGNC:2459]","ENTREZGENE_ACC"
"29070","ENSG00000103021","CCDC113","coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002]","ENTREZGENE_ACC"
"105371293","None","None","None",""
"221191","ENSG00000103023","PRSS54","serine protease 54 [Source:HGNC Symbol;Acc:HGNC:26336]","ENTREZGENE_ACC"
"64785","ENSG00000181938","GINS3","GINS complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25851]","ENTREZGENE_ACC"
"105371295","None","None","None",""
"65009","ENSG00000103034","NDRG4","NDRG family member 4 [Source:HGNC Symbol;Acc:HGNC:14466]","ENTREZGENE_ACC"
"79918","ENSG00000103037","SETD6","SET domain containing 6, protein lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:26116]","ENTREZGENE_ACC"
"23019","ENSG00000125107","CNOT1","CCR4-NOT transcription complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7877]","ENTREZGENE_ACC"
"677827","ENSG00000207493","SNORA46","small nucleolar RNA, H/ACA box 46 [Source:HGNC Symbol;Acc:HGNC:32639]","ENTREZGENE_ACC"
"677830","ENSG00000281910","SNORA50A","small nucleolar RNA, H/ACA box 50A [Source:HGNC Symbol;Acc:HGNC:32643]","ENTREZGENE_ACC"
"55238","ENSG00000103042","SLC38A7","solute carrier family 38 member 7 [Source:HGNC Symbol;Acc:HGNC:25582]","ENTREZGENE_ACC"
"2806","ENSG00000125166","GOT2","glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]","ENTREZGENE_ACC"
"107984867","None","None","None",""
"105371296","ENSG00000261638","None","novel transcript","ENTREZGENE_ACC"
"107984824","None","None","None",""
"105371298","None","None","None",""
"644649","None","None","None",""
"101927580","ENSG00000261807","LINC02141","long intergenic non-protein coding RNA 2141 [Source:HGNC Symbol;Acc:HGNC:53001]","ENTREZGENE_ACC"
"105371300","None","None","None",""
"105371299","None","None","None",""
"729159","None","None","None",""
"101927605","ENSG00000261436","None","novel transcript","ENTREZGENE_ACC"
"107984812","None","None","None",""
"105371301","None","None","None",""
"105371302","None","None","None",""
"1006","ENSG00000150394","CDH8","cadherin 8 [Source:HGNC Symbol;Acc:HGNC:1767]","ENTREZGENE_ACC"
"105371306","None","None","None",""
"102723560","None","None","None",""
"105371307","None","None","None",""
"105371308","None","None","None",""
"101927629","ENSG00000261014","LINC02165","long intergenic non-protein coding RNA 2165 [Source:HGNC Symbol;Acc:HGNC:53026]","ENTREZGENE_ACC"
"105371309","None","None","None",""
"105371310","None","None","None",""
"105371311","None","None","None",""
"107984894","None","None","None",""
"107984822","None","None","None",""
"105371313","None","None","None",""
"1009","ENSG00000140937","CDH11","cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]","ENTREZGENE_ACC"
"105371314","None","None","None",""
"101927650","ENSG00000259847","LINC02126","long intergenic non-protein coding RNA 2126 [Source:HGNC Symbol;Acc:HGNC:52983]","ENTREZGENE_ACC"
"283867","ENSG00000261742","LINC00922","long intergenic non-protein coding RNA 922 [Source:HGNC Symbol;Acc:HGNC:27545]","ENTREZGENE_ACC"
"107984823","None","None","None",""
"105371316","None","None","None",""
"105371317","None","None","None",""
"105371318","None","None","None",""
"1003","ENSG00000179776","CDH5","cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764]","ENTREZGENE_ACC"
"100505865","None","None","None",""
"146227","ENSG00000166546","BEAN1","brain expressed associated with NEDD4 1 [Source:HGNC Symbol;Acc:HGNC:24160]","ENTREZGENE_ACC"
"101927726","ENSG00000261656","BEAN1-AS1","BEAN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51114]","ENTREZGENE_ACC"
"7084","ENSG00000166548","TK2","thymidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11831]","ENTREZGENE_ACC"
"51192","ENSG00000217555","CKLF","chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]","ENTREZGENE_ACC"
"100529251","ENSG00000254788","CKLF-CMTM1","CKLF-CMTM1 readthrough [Source:HGNC Symbol;Acc:HGNC:39977]","ENTREZGENE_ACC"
"113540","ENSG00000089505","CMTM1","CKLF like MARVEL transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19172]","ENTREZGENE_ACC"
"146225","ENSG00000140932","CMTM2","CKLF like MARVEL transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19173]","ENTREZGENE_ACC"
"146223","ENSG00000183723","CMTM4","CKLF like MARVEL transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19175]","ENTREZGENE_ACC"
"123920","ENSG00000140931","CMTM3","CKLF like MARVEL transmembrane domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19174]","ENTREZGENE_ACC"
"112268168","None","None","None",""
"1783","ENSG00000135720","DYNC1LI2","dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]","ENTREZGENE_ACC"
"106699570","ENSG00000246777","DYNC1LI2-DT","DYNC1LI2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52990]","ENTREZGENE_ACC"
"283847","ENSG00000249961","TERB1","telomere repeat binding bouquet formation protein 1 [Source:HGNC Symbol;Acc:HGNC:26675]","ENTREZGENE_ACC"
"8883","ENSG00000159593","NAE1","NEDD8 activating enzyme E1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:621]","ENTREZGENE_ACC"
"766","ENSG00000168748","CA7","carbonic anhydrase 7 [Source:HGNC Symbol;Acc:HGNC:1381]","ENTREZGENE_ACC"
"57546","ENSG00000172840","PDP2","pyruvate dehydrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]","ENTREZGENE_ACC"
"107984821","None","None","None",""
"1014","ENSG00000166589","CDH16","cadherin 16 [Source:HGNC Symbol;Acc:HGNC:1755]","ENTREZGENE_ACC"
"6236","ENSG00000166592","RRAD","RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]","ENTREZGENE_ACC"
"51647","ENSG00000166595","CIAO2B","cytosolic iron-sulfur assembly component 2B [Source:HGNC Symbol;Acc:HGNC:24261]","ENTREZGENE_ACC"
"8824","ENSG00000172831","CES2","carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864]","ENTREZGENE_ACC"
"107984881","None","None","None",""
"23491","ENSG00000172828","CES3","carboxylesterase 3 [Source:HGNC Symbol;Acc:HGNC:1865]","ENTREZGENE_ACC"
"283848","ENSG00000172824","CES4A","carboxylesterase 4A [Source:HGNC Symbol;Acc:HGNC:26741]","ENTREZGENE_ACC"
"865","ENSG00000067955","CBFB","core-binding factor subunit beta [Source:HGNC Symbol;Acc:HGNC:1539]","ENTREZGENE_ACC"
"80262","ENSG00000125149","PHAF1","phagosome assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:29564]","ENTREZGENE_ACC"
"84752","ENSG00000237172","B3GNT9","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:28714]","ENTREZGENE_ACC"
"8717","ENSG00000102871","TRADD","TNFRSF1A associated via death domain [Source:HGNC Symbol;Acc:HGNC:12030]","ENTREZGENE_ACC"
"55336","ENSG00000135722","FBXL8","F-box and leucine rich repeat protein 8 [Source:HGNC Symbol;Acc:HGNC:17875]","ENTREZGENE_ACC"
"3299","ENSG00000102878","HSF4","heat shock transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:5227]","ENTREZGENE_ACC"
"8996","ENSG00000140939","NOL3","nucleolar protein 3 [Source:HGNC Symbol;Acc:HGNC:7869]","ENTREZGENE_ACC"
"653319","ENSG00000196123","MATCAP1","microtubule associated tyrosine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:34408]","ENTREZGENE_ACC"
"283849","ENSG00000179044","EXOC3L1","exocyst complex component 3 like 1 [Source:HGNC Symbol;Acc:HGNC:27540]","ENTREZGENE_ACC"
"1874","ENSG00000205250","E2F4","E2F transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3118]","ENTREZGENE_ACC"
"79767","ENSG00000102890","ELMO3","engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289]","ENTREZGENE_ACC"
